Gene,Log2FoldChange,PValue
NMU,-0.5970361805555546,0.1404906773750003
SLC25A33,-0.2341733333333318,0.14054669280594087
MT1IP,0.0660426388888889,0.14056839192705445
TBPL1,-0.1730025694444457,0.14058627372514235
SAP130,-0.10768812500000102,0.1405893229841986
PDLIM3,0.26654680555555466,0.14063231334387527
CT45A3,0.23131534722222213,0.14064236304838923
RBMY1A1,-0.04706729166666667,0.14069181674365477
RASGRF2,-0.2580324305555557,0.14072901735182128
TMEM147,0.13779145833333217,0.14092887037368498
LRRC42,-0.11131250000000392,0.14095047622404058
KCNJ16,0.5115648611111094,0.14095820854675115
ZNF8,0.1744224305555555,0.14096650224924245
RNF157,0.22455631944444399,0.14096933890918995
ANKZF1,0.1669653472222219,0.14097231559649237
TCTEX1D2,0.20535583333333385,0.1409809467925715
PRAMEF18,-0.03936930555555555,0.14101922016357024
PRPF38B,0.08839027777777808,0.14102598157854326
MRPS27,0.08840034722222434,0.14107423788380546
C19orf41,0.15447972222222223,0.14124786596383665
SRI,0.1716854166666728,0.14125559863459322
SPRR3,-0.09912868055555557,0.14128331967438645
HIST1H2BD,-0.2992371527777786,0.14130803273925918
KLRC4,-0.5301096527777784,0.14133038688837474
SIGLEC5,-0.30703430555555666,0.14134077431855602
C13orf29,0.30100041666666755,0.14138811655453543
HIST1H2BO,-0.33111250000000036,0.14145025685347026
PRELP,0.31524131944444456,0.1415106507208894
COG3,0.1084923611111126,0.1415454740000739
GRHL3,0.4389030555555573,0.14157867045873693
SNORA11D,-0.12993534722222227,0.14159078477587328
PRRT4,0.4948296527777769,0.14168414008547242
SOCS6,0.12550833333333244,0.14172812378924812
EEF1A2,-0.37590319444444553,0.14195511238382827
DDB1,-0.06984701388888759,0.1419601505360747
NAV1,-0.2244565277777788,0.14199880093941752
YY2,0.21626479166666623,0.14199994837998572
FRMD4B,-0.18952062500000189,0.1420417742259084
ZBTB17,-0.14875097222222422,0.14204725221962794
C14orf128,-0.2166300694444434,0.14211976762132064
KIAA0430,0.11107930555555612,0.14212011948299277
MTMR9,-0.11810208333333172,0.14214262375824407
PCDHB2,-0.44606958333333235,0.14221275498674354
CTR9,0.10896437499999934,0.14229426453698135
LOC168474,0.24995923611111115,0.14229804876725333
C14orf159,0.15363993055555447,0.1423335133152533
SCAND3,0.48028340277777737,0.14233984654643522
FAM169A,0.1711267361111073,0.142388121049151
VCPIP1,-0.08649833333333135,0.1424102298555134
PSMA8,0.13086048611111117,0.14241440553503454
TRIM49L,-0.07422416666666667,0.14241909888541676
OR52K1,0.0706184722222222,0.1424566824272563
FTSJD1,0.10962708333333282,0.14249809758563364
WDR31,-0.2112828472222219,0.1425371406549717
WDR11,0.11139395833333587,0.14255283677754252
DDX10,-0.08411743055555654,0.14262986740016728
CTSK,0.3596370138888876,0.14264850226242712
C19orf73,0.19414048611111134,0.14265331391225042
PSEN1,0.09581715277777825,0.14271503197255603
IL1RN,-0.39244840277777815,0.14284899476581944
AMDHD2,-0.13657236111111093,0.14291750174006534
NLRC4,-0.2772679166666663,0.14295786277176692
NXPH3,0.3071885416666671,0.14298812331092275
BACH1,-0.13758513888888757,0.14305602532577144
GLRX3,-0.16317027777777682,0.14306264983633699
HEBP2,0.18673631944444402,0.1431043009471351
DNAJC5,-0.1425149999999995,0.14313926847291888
CRYGA,0.2602098611111112,0.14319353422483408
SIX6,0.7903563194444438,0.14323238176432793
ZNF829,0.18760270833333248,0.14324914095924532
PPFIBP2,-0.17953722222222268,0.14327139700566244
SCUBE1,-0.33793027777777773,0.1433476616988005
RASA4P,0.24519270833333184,0.14338226508919633
RPL11,-0.13257138888889308,0.1434005443970198
FAM114A1,-0.19551465277777869,0.1434129395495125
LAP3,0.13962013888889047,0.1436552550059002
LMTK2,-0.283690833333333,0.14366209194648277
ZNF251,0.13792486111111124,0.14370368139711676
SLC13A3,0.26060298611111055,0.14370618070912308
NAGA,-0.1376185416666651,0.14376893436812882
FBXL7,0.19969187500000096,0.14381156342888546
C6orf126,0.1646529166666667,0.14381254400582458
AGAP4,0.21597909722221953,0.1438291993030478
MGST2,0.17362715277777774,0.14389604278280993
RBM42,0.11750034722222402,0.14389937321171373
C14orf102,0.1484078472222219,0.14391251362233096
ARHGAP8,-0.29558111111111085,0.1439548387416753
SLC9A8,0.13148451388888915,0.1439871140426004
TEX12,0.2122848611111109,0.1439905605125489
RPUSD3,-0.10772805555555642,0.14406024254667638
BCHE,0.24228229166666715,0.14409990874973855
TST,0.1617209722222217,0.1441363042723888
TCP11L1,-0.0948625694444436,0.14416870157352799
SPAG6,-0.32046833333333336,0.14420676288123216
C10orf62,0.20569979166666663,0.1442199955236182
TAGLN2,0.22971361111111221,0.1442822414857437
NCRNA00105,0.38026520833333066,0.1443543130235645
SEPSECS,0.0989230555555558,0.14438705172927815
CTNNBIP1,-0.1284196527777759,0.14447088250090556
CFL1,-0.09110319444444137,0.14455883747635984
LOC646762,-0.16161659722222232,0.14461805434877442
SHANK3,-0.24478493055555717,0.14464382179306592
NPAS1,-0.3177697222222218,0.14471733726531869
SNORA48,-0.30180444444444454,0.14476124594954817
NDRG2,0.27442833333333283,0.1448270539034767
N4BP2L2,0.1263061805555541,0.14488717352050287
ARHGEF6,0.14808951388889113,0.14490991006145107
PPAT,-0.13294493055555634,0.14494605391735485
DUSP4,0.35469854166666615,0.14502590518693864
PLP2,0.2784952083333341,0.14530895645910363
PLEKHO2,-0.15456854166666645,0.145322971126276
ZNF789,0.21097263888889017,0.1453595677353185
C16orf74,0.3641164583333323,0.14536534239578094
NIPAL2,0.3264812499999996,0.145368464210629
SLC25A6,-0.14105902777777857,0.14544116215063757
CLEC3A,0.3611241666666667,0.1454959708991379
RFTN2,0.17593958333333326,0.14553943212222697
OR11H12,-0.04242833333333333,0.14556853488316734
KLHL11,-0.23799159722222196,0.14557631805322774
LARP1,-0.1613684722222235,0.14561471557693897
TMEM88B,-0.34532673611111075,0.14566650063318368
PLSCR5,0.09786444444444446,0.14573200140216172
ZNF474,0.38971194444444457,0.1458793552137215
TRIM62,-0.1807107638888894,0.14596777405337147
FAR2,0.1783640277777776,0.14601324248831266
PRPS2,0.17092736111110973,0.14607174911526336
AASDHPPT,-0.09092743055555275,0.1461211607069676
C1orf65,-0.24476201388888885,0.14613457837998453
LPCAT4,-0.12632034722222407,0.14617869622576862
CYGB,-0.3200109027777778,0.14625597745750346
SNAP23,0.12945263888888725,0.14626902566284317
FFAR1,-0.14269729166666661,0.14629734324033666
RHCG,0.47765354166666674,0.146348922717778
CUL4A,0.09596416666666485,0.1464074206796872
ZHX3,0.1792405555555554,0.1464957907065092
C3orf30,-0.040446944444444445,0.1465372745137681
ACMSD,0.4293745138888889,0.1465651720112792
PCDH19,0.26691583333333213,0.14662847233606777
FCAMR,0.3655946527777778,0.14671560133104958
HDDC3,0.1645943055555561,0.14682262071476582
MBNL3,-0.3225047916666668,0.1468687001650517
SH3KBP1,-0.11819118055555933,0.1468988873359247
SRCRB4D,0.21699305555555704,0.14701067547870328
TCN1,-0.2477978472222222,0.14702944133142926
TCP10L2,-0.04967111111111111,0.14704677937595026
SYT17,0.1536732638888889,0.14706036517284518
L3MBTL,0.26135173611111195,0.14708579948504286
DNAJC25-GNG10,0.18917701388888888,0.14710618696624134
RAD21,-0.09730256944444626,0.14712459979985626
RHOV,-0.26497000000000037,0.14715641106485264
BEND2,-0.11967527777777776,0.1471804942400783
TMEM150C,0.21953395833333467,0.14728253474313982
TAF7,0.1305404861111139,0.14730618012132665
APAF1,-0.10109576388889074,0.14735004671971458
SLC24A4,0.4607942361111119,0.14736540058453332
LDLRAP1,-0.20064312500000003,0.14747973836571926
ZNF879,0.1298139583333331,0.14751097655942447
TGFB1,-0.1821902777777762,0.14751258443111212
PTF1A,-0.09703645833333327,0.14751276319058995
CUL9,0.16735138888888734,0.14755243875290655
RHOBTB2,-0.18062784722222247,0.14757181175696266
SGMS2,0.2792341666666678,0.14766650724244354
C7orf33,0.1462617361111111,0.147721352306928
NOL9,-0.14710083333333213,0.1477426400762384
DMC1,0.2721422916666667,0.1477928329124772
ZMPSTE24,0.10462465277777788,0.14784715650399224
ERLIN1,-0.10185798611111174,0.14786086554388694
SIGLEC7,-0.3151922916666674,0.1479381075027485
EMX2OS,0.3964329166666669,0.14795873992199657
LBP,0.6465200000000004,0.14796782376378173
OXSR1,-0.09611680555555502,0.14797208575850487
CCT6P1,0.15068069444444454,0.14798784571619386
WT1,-0.5536512500000006,0.1480831852211944
ATP6AP2,0.11004506944443904,0.1481456784744899
ITLN1,-0.11070520833333335,0.1481682346107039
ACTR2,-0.08391881944444357,0.14826005820544397
LOC284749,-0.24710083333333333,0.14828970161693852
RPP14,-0.09055111111111458,0.1482900372801945
GBA,-0.15486118055555664,0.14832726402255483
NLRP6,-0.2786945833333334,0.14839990635599168
SLIT3,-0.4048779861111118,0.1484100352050183
PAMR1,0.28611131944444246,0.14843712822671526
ANKRD49,0.12682923611111185,0.14848467518443836
C17orf72,0.3490344444444453,0.14852275689710404
UBFD1,-0.11648013888888897,0.14870334289492956
NMI,0.1990579861111108,0.14881999561940717
ATG9A,-0.13454173611111386,0.14884901421177063
AQP3,-0.2932195833333342,0.14888462543412492
PI15,-0.35001027777777693,0.14892395366205208
FASTK,0.14205729166666536,0.14897498515795665
TWF1,0.14227083333333468,0.14908294247661458
TAOK1,-0.29460340277777775,0.14927130774106945
AFMID,-0.15229090277777502,0.1492965770847992
RPL8,-0.1586143749999973,0.149330058535217
PTGDS,-0.41702312500000005,0.1493381076581181
CLEC4E,0.43552902777777813,0.14943735795181817
COG2,0.10042868055555587,0.1494941232426569
ACN9,0.2651868055555546,0.14951648641649484
ANAPC5,0.09209826388888942,0.14954666070436853
BEST1,-0.2593842361111127,0.1495656827370736
ETV2,0.23994895833333318,0.14960396816507787
TIMM17B,-0.14316270833333355,0.14965937257330109
GOLGA6C,0.14065194444444445,0.149690826700222
OR1K1,0.07341291666666666,0.1496972005665231
MAP3K11,-0.14183423611111223,0.14971793322919189
SORCS3,-0.476296249999999,0.149805358579753
FOXD3,-0.4754628472222229,0.14982478185798212
SNRPA1,-0.11673118055555687,0.14987007260676521
SNHG10,0.19735402777777633,0.14988552161129803
ANK2,0.18149548611110689,0.1498981669940822
LOC554202,0.4872099999999997,0.1499461148485704
C6orf123,0.3946088194444446,0.14998028295996446
PATL1,-0.14495479166666492,0.1500839647940484
MED23,0.1202564583333352,0.15010162648914568
EXT1,-0.1052979166666681,0.1501096652466688
NKIRAS1,-0.1286393055555557,0.1501376826167375
GALNT9,-0.5061125694444444,0.15024532877064906
MNX1,-0.5171834722222219,0.15027695916897524
SEPX1,0.1442893749999996,0.15031513195864113
ZBED4,-0.14723840277778066,0.1503327326938799
GPX5,-0.03627486111111111,0.15034124481808409
TRIM35,-0.08626361111110903,0.1503801872827839
GRPR,0.23820423611111075,0.150381273238838
EPB42,-0.1675431944444445,0.15044766916786823
NDUFS7,0.1330177777777788,0.15046724295709005
GGA2,-0.11570034722222111,0.15050696750306355
SNORA25,-0.047260347222222214,0.15053689955287763
POTEF,-0.18561756944444463,0.15057634236678488
SNORA37,-0.09091583333333338,0.15059479372941953
SPG7,0.1127755555555563,0.1506366564265225
FKSG83,0.060456458333333324,0.1507391932573535
PPY,-0.22836277777777775,0.15074053414694905
TFAP4,-0.1594688888888891,0.15077212679432409
SNRNP70,0.20993013888888612,0.15084048071854558
LOC440944,0.19850173611111366,0.15088030742014744
AQP11,-0.15774694444444481,0.15092937693145778
CLEC12B,0.24878368055555544,0.1511256776876142
C13orf15,-0.20752729166666484,0.1512289390400377
OCM,0.26310013888888895,0.15124243616084987
MLN,0.16171548611111114,0.1512896406004172
SLED1,-0.12603416666666672,0.15134246636364002
URB2,-0.12070479166666459,0.15136220003910666
CLDN12,0.15006486111111172,0.1513790490293493
SYNJ2,-0.289269166666668,0.15142076548337552
DHX30,-0.10485458333333142,0.15145370134888686
ILK,0.12074826388889015,0.15147258272628403
KLHL2,-0.14353048611110886,0.1515145479642019
LOC728640,0.16520381944444384,0.15155705162697733
OR6C68,0.06889812499999999,0.15161578621991642
FOXRED2,0.15774763888888899,0.15165229174697964
HGFAC,0.44012881944444393,0.15174793392673133
KCNRG,0.19980277777777777,0.15184025942827326
ABHD10,0.1274847222222224,0.15189035398173745
LAMB4,0.2843075000000006,0.1519886436030178
LACTB2,0.1991920138888883,0.15203626109912513
LOC401588,0.1600238888888903,0.15205104882572587
KLHL35,-0.45391465277777776,0.15207975395639836
TINAG,-0.07211090277777776,0.15208222511928682
DCLRE1B,-0.10833888888888588,0.15208355638747934
ACTR5,-0.09557236111111234,0.15219915116637464
HIST1H3H,-0.3127606249999997,0.1522203925522917
SLC2A8,-0.10857006944444514,0.15224681922869393
TP53I11,-0.1850272916666693,0.15228250903784657
RTP3,0.12517666666666666,0.1522871493679903
PTPRJ,-0.13677138888888862,0.15231346665643056
TRIM9,0.22304430555555044,0.15232464405514848
HHLA3,0.1592385416666655,0.15236492411995883
VWDE,0.3906752777777771,0.15244949931238413
INTU,0.24124291666666764,0.15252491180638184
KRTAP4-8,0.06192055555555555,0.15256741170615387
LOC730101,-0.18679916666666774,0.1526023271917356
PPP1R1B,0.5742386111111095,0.15266113009613783
SYT6,-0.40218555555555646,0.15268747684828313
TCEB3,-0.08028930555555469,0.15271544031819778
ORM2,0.22495152777777777,0.15276493833382276
TMEM35,-0.2994602083333344,0.15277535766111586
MORC4,0.1156927777777792,0.1528230806918464
PJA2,0.1102234027777822,0.15285240775336578
SPOP,0.09462993055555557,0.15286498608406268
MCL1,-0.11152541666666771,0.1528755312816969
RAC3,-0.2653036805555562,0.152908725843119
ARHGAP20,0.20504895833333237,0.15302042506135594
TRDN,-0.5184215972222219,0.15305243919795658
SYNC,0.374714236111112,0.15306490848808194
FEZF1,0.6349119444444442,0.1530866279739153
LIMS1,-0.20198930555555705,0.15308754991903326
TPM3,-0.1008107638888891,0.1531578293874377
PGS1,-0.08674930555555704,0.15316074519815576
BTNL9,0.38572944444444435,0.15318243195822953
ZNF597,0.14283305555555614,0.15324125668315453
POLN,0.2399009027777783,0.15326124691840623
C21orf2,0.1206967361111122,0.1533110742897972
BTRC,-0.11225743055555526,0.1533170086769493
EPX,0.22094159722222217,0.15334768339804006
MBL2,-0.03236597222222222,0.1534470506505103
TMEM53,0.10321631944444487,0.15346926281780293
GORASP1,0.11300840277777802,0.15349704479439394
AKAP7,0.18899854166666685,0.1535114673089271
WNT9B,0.38576145833333353,0.1536261558898661
ZNF627,0.1842918055555547,0.15364056128913797
NAALADL1,0.2217769444444455,0.15375103794548278
C16orf3,0.28265562499999963,0.15377039398265482
SEC11C,0.19683027777777973,0.1538108972889913
LOC81691,-0.243816388888888,0.15390862029061764
GJB3,-0.3166979861111112,0.15399189015178127
C9orf156,0.12697312499999747,0.1541440016698044
GP5,0.23001319444444457,0.1541890919407488
PPP3CB,-0.12528166666666607,0.15426545915322318
NCR1,-0.11166048611111112,0.15438506140461858
MYO19,0.1558313194444434,0.15443512081591995
ELOVL1,-0.13841222222222171,0.15454256170369543
BOC,0.21351034722222373,0.1545792704706052
TRIM21,0.15566020833333205,0.1546505802117429
ASAP3,0.16751770833333346,0.15465100184357258
ANXA2P2,0.2586836111111097,0.15470004939563992
CCS,0.10935194444444463,0.15473414858332854
ATP6V0D1,-0.09113624999999992,0.1547456037010672
RBM26,0.10452506944444373,0.15482748526207424
TRIM61,0.4640259027777782,0.15491022518589467
GAD1,0.40917277777777894,0.15493249042943508
POLR2I,0.14936361111111118,0.15494182853216318
PCDHGA2,0.42695166666666573,0.1550007911725945
CLEC4D,-0.28455055555555553,0.15502626962295038
IPO11,0.09036590277777812,0.1551498444102526
AKR1B15,-0.2256856944444443,0.15516005768546468
FBXO25,-0.08616645833333436,0.15518789132790597
ADAMTS6,0.24706576388888912,0.15522880366056482
H2AFJ,0.19450944444444573,0.1552431126486779
LOC401010,-0.19034437500000045,0.15525545621383918
RND3,-0.2686440972222215,0.15531532528035158
GCKR,0.35909881944444466,0.15547273357660285
C2orf40,0.5125515972222221,0.15549609350743288
C20orf117,-0.29913291666666453,0.15551787869848588
SPRR2E,-0.03803229166666666,0.1555180683537792
SYAP1,-0.10257999999999967,0.15552522470451896
ASFMR1,0.175500138888889,0.155547821617208
CHPT1,0.18779506944444435,0.15554821345969363
SLC47A1,0.2946814583333328,0.1555597165729296
BCL2L10,-0.16400784722222228,0.15557785067671998
TRAM1,0.1508185416666663,0.15560189122301585
TATDN2,-0.10406770833333212,0.15561203572415283
HIRA,-0.15672354166666658,0.15564480356914295
NDUFAF1,0.11765694444444286,0.15577589454468116
MICAL3,-0.21263194444444267,0.1558748518876371
SART1,-0.16773215277777886,0.15591766910530422
ALKBH6,0.1141331249999995,0.1560425102703125
USP32,-0.09659145833333227,0.1560799878703311
THAP9,0.12315215277777636,0.15611839647402032
DNAJC15,0.2143679166666672,0.15615269983783542
FAM69A,-0.15351180555555466,0.1562096733057524
LOC728855,0.17493499999999784,0.15621154947296842
VANGL2,0.20104437500000039,0.1562702981334393
PHKA2,0.11668159722222171,0.15627867489657066
ZSWIM7,0.1567147222222225,0.1562902256021856
RBM5,0.13033340277777938,0.1565044860957367
ZCCHC5,-0.21642027777777784,0.1565650105538738
CCDC42,-0.1572486111111111,0.1566538668560782
RGS16,-0.2611524305555566,0.15682004204716388
HRH3,-0.4697033333333338,0.15687730599898894
CD302,0.19422208333333302,0.15689832333865
NDST3,-0.4849743750000002,0.15695566033517547
MTDH,-0.08620652777777771,0.15698536251211664
CDH3,-0.43983680555555615,0.1570574064380638
DTYMK,0.1662963888888882,0.15707987592580103
CDK12,-0.11523124999999901,0.1571437672092737
HSPG2,-0.28066631944444786,0.15720279607810622
AK3,0.15394597222222117,0.15722144309473932
DHFRL1,0.14821409722222167,0.15729005335725987
DMD,0.24864090277777784,0.15739843918182644
FAM63A,-0.1182877777777751,0.15746256755879032
LBR,-0.13056534722222324,0.15746974664822513
HPSE,-0.3330712499999997,0.15747975448723195
NOSTRIN,0.22487250000000003,0.15748998698963268
RNASET2,-0.1919158333333364,0.1576822431745823
ADAMTSL2,-0.19275527777777768,0.15774815910495693
CTPS2,0.09413993055555281,0.15790589223846555
SH3GL3,-0.4965734722222219,0.15792457134250049
ZNF324B,0.14731236111110935,0.1579597688714887
EIF3L,-0.13302076388888828,0.15799793785643038
ZFYVE19,0.10767756944444073,0.15801753044887545
ZNF420,0.15848583333333188,0.15802865660832155
SULT1A2,0.3318768749999996,0.158145849450791
FAM100B,0.16877923611111,0.15830230096962689
MAP1S,-0.14675520833333344,0.15836004567205098
SDC4P,-0.011945833333333334,0.15838677434838475
LDOC1L,-0.1476981249999998,0.158406128444195
LOC286238,-0.01230625,0.15843551570023545
AADACL2,-0.012960416666666667,0.15848836796539492
C9orf24,0.5021549305555562,0.15849607984723965
NPC1,-0.11508618055555431,0.15850047209076734
ZNF575,0.12404722222222198,0.15852019940005307
AGAP11,0.31901423611111124,0.15854664674705202
ARHGEF38,-0.010959374999999999,0.15857186363284217
LEKR1,0.22910208333333415,0.15862230651144274
NDRG4,0.20967388888888827,0.15862490251298195
SLC10A4,0.5170420833333313,0.15862795803057902
SMARCC1,-0.14294826388888993,0.15864282478179434
TARSL2,-0.16256069444444332,0.15870621223956105
SNORA18,-0.08490194444444447,0.1587376877725353
NCOA6,-0.16576854166666344,0.15874743472984032
ZNF815,0.14707222222222516,0.15876930907794184
OR2B3,-0.01085625,0.15880723577287612
MAFB,-0.28084604166666516,0.1588223712784948
PPFIBP1,-0.164284791666665,0.15882263557369067
UCMA,-0.10117104166666668,0.15884464482231528
NEK1,0.12002159722222139,0.15887473860364357
KLHDC2,0.11839805555555571,0.15888358026718113
CYS1,-0.26345708333333384,0.15897076369006488
OR2M1P,-0.012127083333333335,0.15901448484948902
MRO,0.30960187500000025,0.15905693581048325
C16orf87,-0.12733229166666504,0.15906855438450115
OR6B1,-0.011505208333333334,0.15919148866259406
CCL22,0.3395932638888892,0.15921043512520935
MED15,-0.15169201388888887,0.15927417877528555
RABGGTA,0.11381819444444474,0.15930421868933986
GPC2,-0.40047576388888917,0.1593400583365447
DDX5,0.07259125000000033,0.15943702232129264
C12orf45,-0.1404508333333352,0.15967578648285657
TMEM151A,-0.4523540277777789,0.15969704517210215
KDM3B,0.10064652777777638,0.15975487039454755
GAGE12J,0.02482222222222222,0.1598055289599097
C6orf105,-0.3266014583333332,0.15981673684345993
BMP10,0.02350888888888889,0.15985957886269322
FAM161A,0.12289069444444412,0.15987441786517909
C2orf71,0.3276392361111111,0.1599239519338355
PDLIM7,-0.18301048611111348,0.15994877236055768
SPATA20,0.20435902777778026,0.15998390520953232
NUDT4,-0.15733173611111084,0.15999429319514108
HTR3E,-0.05431583333333333,0.15999883715118782
LGI3,-0.44545451388888946,0.16001676260748146
ANKRD36BP1,-0.28880631944444346,0.16002726028566164
SMTN,-0.1898153472222237,0.1600402469028761
SP3,0.08441854166666651,0.16005564743387118
GNB5,0.09712902777777721,0.16008520944098537
TMEM30C,0.023846666666666665,0.1600955612592281
ATAD3C,0.34153756944444424,0.16014587701311328
CCDC28A,0.16626756944444487,0.16015625421335497
ADRA1D,0.4329095138888883,0.1602604813260182
IPO8,0.10596361111111285,0.16027271037819452
CTGF,-0.2727403472222196,0.1603916892898361
RPL4,-0.11836659722222187,0.16041225922868005
SFRS14,0.1582965277777788,0.16044580476821105
PGK1,-0.19753437500000004,0.16054923178935918
CT45A1,0.3771685416666667,0.1605550151989871
UBXN1,-0.07848486111111086,0.16066868631282266
ETV7,0.3529006250000002,0.16066879179884672
OR10G4,0.024451111111111107,0.16068809706533632
TGFA,0.32444187500000066,0.16069638413332046
WDYHV1,-0.1346124305555536,0.16069983348842376
RAI1,-0.18822236111111046,0.1607157835626044
MRC1,-0.5500797916666675,0.16074485896087706
KDELR1,0.11499236111111166,0.1607489534270488
ZMIZ1,-0.16371159722222473,0.16077790094356564
GCNT2,0.23027965277777884,0.1608945553065443
SLC45A1,-0.238021180555557,0.16092151428119109
LOC400657,0.10431319444444576,0.16095032661445738
DIRC1,-0.11652868055555557,0.16098881948625668
LOC283392,-0.26862347222222194,0.16100936515647665
NOVA1,0.19293972222222067,0.1610550937074273
PLA2R1,-0.4425372222222217,0.16105914618111594
SIK3,-0.13339722222222328,0.16108929101145136
ZBTB8A,0.13859076388888703,0.1611004961582856
SLC26A9,-0.36008680555555506,0.16110250195367454
WNT11,-0.31791847222222147,0.1611113433671066
LGALS4,0.32008222222222193,0.16114108263518792
DGCR14,-0.10982277777777583,0.16114130610508853
CASP5,-0.31120993055555557,0.16114855538131628
OR6C1,-0.013190625,0.16126536583924603
STARD8,-0.16965118055555628,0.16129084411361114
ISPD,0.1636015277777787,0.16134481628718797
ZNF608,0.13519562500000148,0.1614080977356551
MED12L,0.2831679861111107,0.16147639964012286
RNF32,-0.2574318749999991,0.16149415782407991
SACM1L,0.09183166666666587,0.16149950330702068
TMX1,0.12724916666666353,0.1616393086095103
RPLP0,-0.17097902777777918,0.16166345712904534
NEO1,0.17769444444444638,0.1617727102315212
SULT2B1,0.3324035416666651,0.1617944905772422
VSIG10,0.12827958333333456,0.16186506477645793
TAAR5,0.07993097222222222,0.16191967085447065
MDP1,0.1677108333333308,0.1620020005167145
CA7,0.40728673611111077,0.16227491060049234
GJB7,-0.11368020833333337,0.16234226374892402
FAM27A,-0.2571308333333331,0.16243884011887227
DHRS7B,0.11947819444444363,0.16258846682081274
TMEM171,-0.27617555555555584,0.16261366818872572
KREMEN1,-0.1779737499999996,0.1627859470676899
BCL7B,0.11168986111111145,0.16282046764319572
CYP26B1,-0.37580659722222176,0.16287504771305542
BRP44L,0.20407333333333533,0.16291034239883442
CHAT,-0.2579493749999999,0.1630505344077555
BCL9L,-0.1978921527777775,0.16308648353809724
ZNF17,0.12666604166666762,0.16309888702908734
PITPNM3,-0.302016805555553,0.16310228540550356
SLC4A9,-0.18226576388888893,0.1631602367531207
RNF17,-0.12868770833333334,0.16318779637159372
GABPA,0.0892874999999993,0.16321155406980375
KIAA1210,-0.16646625000000004,0.163411850192682
SLC25A17,-0.13168236111111042,0.16341226995200747
GAGE1,-0.012384374999999998,0.1634384341565946
LOC441869,0.26500694444444495,0.16343902401793828
TUBGCP5,0.10316055555555792,0.16352975116208768
RPL37A,-0.1571359722222212,0.16353828602675916
DHCR24,-0.26734409722222097,0.16356884150574869
P2RY2,0.3092573611111109,0.16364589334896737
HHIP,-0.4119954861111115,0.16365180674346658
RAB26,0.2762836805555562,0.16366615873302648
C9orf7,-0.14267895833333455,0.16382155153482034
TMC1,0.31769500000000006,0.16382661252932026
SNORD15B,-0.2796484027777777,0.1638315122085167
EN2,0.3850491666666658,0.16392109372178054
RBBP6,0.1129259027777767,0.16394559440390905
NPDC1,0.17147368055555567,0.16395530777937878
COPE,0.13362402777777582,0.16396241179487436
NCRNA00182,0.1341194444444449,0.16407792825831988
SLC38A5,0.23569041666666735,0.16409977965697234
DUSP15,-0.1527741666666662,0.16417634818825688
RPL6,-0.12702777777777818,0.16430573650610528
ABCB1,0.2373783333333339,0.16431634992928879
HIST1H2BL,-0.21552076388888863,0.1643203449000171
TNFRSF1A,0.15725597222222376,0.16442674140561184
HSPC157,0.14892722222222154,0.1644308306638794
RHOT2,0.1390826388888886,0.1644334386871452
TTYH2,-0.1919514583333335,0.16448963257506988
LOC100128542,0.17652499999999993,0.16467628704494033
SP8,0.5720511111111111,0.1647192405181531
VSX2,0.2211674305555551,0.1648364269221043
TEX19,-0.21586770833333335,0.1650075949140435
NUDT12,0.1829585416666646,0.16513406924077745
COQ6,0.12639993055555543,0.16513974686464183
AMZ2,0.1049816666666672,0.16517697696218514
NUMA1,-0.1888070138888871,0.16520450467830264
ACP5,-0.35780368055555556,0.16521143964521856
C10orf107,0.32383291666666647,0.1652142395418395
AP4S1,0.15242958333333245,0.1652240557184906
BHLHE22,-0.4806561805555556,0.16531596455531042
ZNF614,0.17215888888889097,0.1653680960059434
SERPINA3,0.37357097222222535,0.16540927226873242
ZNF618,-0.2261176388888897,0.16541409065166507
DDX25,0.4803931944444457,0.16542477971839747
HDAC2,-0.14567840277777933,0.16543137085133994
TTC30B,0.1661434027777755,0.16547229796604712
CYP2F1,0.07982604166666664,0.1654938575954065
GPR172B,0.31288583333333353,0.1655519607497228
TOMM5,-0.17714715277777593,0.16562257709845207
KCNF1,0.43289798611110974,0.16564943045732236
C15orf23,-0.16209090277777705,0.165655891197099
ZNF549,0.15395486111111278,0.16566562363828435
SCARB2,-0.0839845138888915,0.16569767676921737
PCDHA4,-0.6656888194444441,0.16570351285105248
GLOD5,-0.10314486111111112,0.16572007668835215
PRSS33,0.45656847222222186,0.16575331471973587
NCKAP1,-0.07897944444444427,0.16589876060527564
ATP1B2,0.24996895833333177,0.16605971617701576
ERAP2,0.45549208333333446,0.16608396844727516
NFKBIE,-0.11824104166666594,0.16612509924918806
SPPL2A,0.1301463194444441,0.16620135321498924
C7orf11,-0.1473420833333332,0.1662501449445596
SLITRK1,-0.543463611111112,0.16628859124464104
SEPT2,0.09202673611110868,0.16631585823565465
FBXO8,0.12439715277777985,0.1663325557681317
CCL14,0.45646534722222176,0.1663592377387347
CUZD1,0.4304545833333324,0.16640858874570064
CCDC127,-0.07520826388889112,0.16643424922889208
PRPSAP1,0.11186111111111074,0.1664434586929723
CD101,0.1902872222222225,0.16646065161412096
TC2N,0.4403518749999975,0.16652367405735574
BCL2L2,-0.17720034722222167,0.16654039335940274
SDCCAG3,0.09832118055555661,0.16661769277594266
ADAT3,-0.17065319444444604,0.16663989080093383
PARP10,0.23762930555555783,0.1667337532020319
LOC100272217,0.21409465277777695,0.166738372752379
